DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
08-Jan-2026,EQ,"1,030.00","1,035.10","1,019.10","1,034.70","1,030.00","1,029.80","1,027.69","1,314.30","940.05",2117653,"2,17,62,99,447.10",65941
07-Jan-2026,EQ,"1,049.00","1,049.90","1,022.00","1,051.60","1,034.90","1,034.70","1,033.71","1,314.30","940.05",4484760,"4,63,59,61,243.80",138965
06-Jan-2026,EQ,"1,050.50","1,062.10","1,043.30","1,050.50","1,051.60","1,051.60","1,051.72","1,314.30","940.05",1963166,"2,06,46,98,521.30",61398
05-Jan-2026,EQ,"1,062.60","1,062.60","1,048.50","1,062.60","1,051.10","1,050.50","1,053.70","1,314.30","940.05",1523489,"1,60,53,04,631.40",39443
02-Jan-2026,EQ,"1,049.40","1,064.40","1,047.00","1,049.40","1,061.10","1,062.60","1,057.60","1,314.30","940.05",928577,"98,20,61,017.40",36412
01-Jan-2026,EQ,"1,048.20","1,054.00","1,040.10","1,045.10","1,047.70","1,049.40","1,048.40","1,314.30","940.05",1219041,"1,27,80,46,851.20",34203
31-Dec-2025,EQ,"1,048.70","1,052.70","1,035.20","1,040.80","1,045.10","1,045.10","1,045.99","1,314.30","940.05",1426506,"1,49,21,17,477.00",37118
30-Dec-2025,EQ,"1,069.00","1,069.00","1,032.00","1,064.10","1,046.60","1,040.80","1,040.64","1,314.30","940.05",11581446,"12,05,21,11,156.20",148010
29-Dec-2025,EQ,"1,074.30","1,077.50","1,059.80","1,074.30","1,062.00","1,064.10","1,069.24","1,314.30","940.05",1406148,"1,50,35,14,231.50",42327
26-Dec-2025,EQ,"1,081.50","1,083.30","1,068.40","1,081.40","1,073.00","1,074.30","1,073.26","1,314.30","940.05",1266460,"1,35,92,47,037.40",33733
24-Dec-2025,EQ,"1,074.00","1,090.00","1,070.20","1,075.20","1,080.10","1,081.40","1,083.76","1,314.30","940.05",1033268,"1,11,98,16,956.40",48812
23-Dec-2025,EQ,"1,081.80","1,081.80","1,065.20","1,077.60","1,075.00","1,075.20","1,074.65","1,314.30","940.05",1304615,"1,40,20,05,504.70",40785
22-Dec-2025,EQ,"1,079.20","1,085.30","1,072.40","1,075.80","1,075.10","1,077.60","1,079.02","1,314.30","940.05",2093527,"2,25,89,49,520.10",93504
19-Dec-2025,EQ,"1,066.50","1,081.00","1,061.10","1,048.50","1,076.00","1,075.80","1,072.23","1,314.30","940.05",3285719,"3,52,30,36,832.80",78204
18-Dec-2025,EQ,"1,030.00","1,060.90","1,026.00","1,031.10","1,048.00","1,048.50","1,044.37","1,314.30","940.05",5152758,"5,38,14,03,108.10",91277
17-Dec-2025,EQ,"1,070.10","1,073.60","1,024.90","1,073.00","1,033.20","1,031.10","1,037.59","1,314.30","940.05",4268035,"4,42,84,80,578.60",93939
16-Dec-2025,EQ,"1,089.00","1,091.30","1,068.30","1,085.40","1,070.00","1,073.00","1,078.78","1,314.30","940.05",1444588,"1,55,83,94,981.60",64942
15-Dec-2025,EQ,"1,081.30","1,090.60","1,064.50","1,081.30","1,083.50","1,085.40","1,077.85","1,314.30","940.05",1632124,"1,75,91,92,434.80",56265
12-Dec-2025,EQ,"1,082.80","1,092.30","1,077.00","1,087.90","1,080.00","1,081.30","1,081.45","1,314.30","940.05",2245724,"2,42,86,44,377.20",66368
11-Dec-2025,EQ,"1,077.00","1,091.00","1,074.20","1,077.10","1,089.10","1,087.90","1,083.84","1,314.30","940.05",1209344,"1,31,07,30,829.50",38104
10-Dec-2025,EQ,"1,075.90","1,088.30","1,067.10","1,074.70","1,080.50","1,077.10","1,079.04","1,314.30","940.05",2353780,"2,53,98,21,906.30",64555
09-Dec-2025,EQ,"1,079.40","1,079.90","1,061.10","1,079.40","1,075.60","1,074.70","1,070.70","1,314.30","940.05",2945816,"3,15,40,91,257.20",87680
08-Dec-2025,EQ,"1,103.90","1,108.90","1,072.50","1,097.40","1,077.00","1,079.40","1,082.62","1,314.30","940.05",3014602,"3,26,36,81,953.60",104214
05-Dec-2025,EQ,"1,083.90","1,100.00","1,075.00","1,083.90","1,100.00","1,097.40","1,090.84","1,314.30","940.05",1799777,"1,96,32,75,786.90",52654
04-Dec-2025,EQ,"1,087.00","1,090.00","1,070.10","1,086.00","1,081.20","1,083.90","1,077.73","1,314.30","940.05",3037781,"3,27,39,20,722.20",75109
03-Dec-2025,EQ,"1,118.00","1,120.90","1,077.00","1,117.50","1,085.00","1,086.00","1,090.97","1,314.30","940.05",3801039,"4,14,68,26,495.50",81856
02-Dec-2025,EQ,"1,125.40","1,133.20","1,113.00","1,125.40","1,119.00","1,117.50","1,118.38","1,314.30","940.05",2206424,"2,46,76,13,704.80",76288
01-Dec-2025,EQ,"1,164.00","1,167.40","1,117.00","1,162.80","1,131.80","1,125.40","1,137.42","1,314.30","940.05",3436348,"3,90,85,74,649.90",86334
28-Nov-2025,EQ,"1,156.10","1,170.00","1,153.10","1,161.80","1,162.20","1,162.80","1,163.52","1,314.30","940.05",1637243,"1,90,49,71,004.70",72020
27-Nov-2025,EQ,"1,171.60","1,171.70","1,155.50","1,162.60","1,161.40","1,161.80","1,161.39","1,314.30","940.05",1423021,"1,65,26,81,868.40",60505
26-Nov-2025,EQ,"1,158.30","1,171.90","1,154.70","1,158.10","1,162.00","1,162.60","1,164.40","1,314.30","940.05",1121189,"1,30,55,07,915.40",61648
25-Nov-2025,EQ,"1,169.00","1,181.90","1,151.10","1,155.80","1,152.00","1,158.10","1,163.47","1,314.30","940.05",1966712,"2,28,82,02,188.00",67531
24-Nov-2025,EQ,"1,183.90","1,185.40","1,150.10","1,181.10","1,153.10","1,155.80","1,162.52","1,314.30","940.05",2825309,"3,28,44,92,203.00",73671
21-Nov-2025,EQ,"1,160.00","1,183.90","1,160.00","1,168.90","1,179.10","1,181.10","1,175.94","1,314.30","936.25",2258525,"2,65,58,87,287.00",94641
20-Nov-2025,EQ,"1,166.00","1,172.00","1,147.90","1,164.40","1,168.80","1,168.90","1,160.59","1,314.30","936.25",2784798,"3,23,20,01,481.30",55321
19-Nov-2025,EQ,"1,115.00","1,170.40","1,104.90","1,116.70","1,164.70","1,164.40","1,153.78","1,314.30","936.25",5964536,"6,88,17,83,312.50",137064
18-Nov-2025,EQ,"1,141.40","1,144.60","1,112.00","1,121.60","1,115.20","1,116.70","1,123.70","1,314.30","936.25",5778653,"6,49,34,60,456.90",98585
17-Nov-2025,EQ,"1,105.00","1,124.80","1,091.70","1,103.10","1,122.20","1,121.60","1,110.18","1,314.30","936.25",5102278,"5,66,44,42,639.10",122991
14-Nov-2025,EQ,"1,093.70","1,106.40","1,085.30","1,098.00","1,101.90","1,103.10","1,099.68","1,314.30","936.25",1658556,"1,82,38,88,307.50",57388
13-Nov-2025,EQ,"1,103.90","1,110.80","1,090.60","1,103.60","1,098.70","1,098.00","1,101.78","1,314.30","936.25",1468268,"1,61,77,03,046.20",53687
12-Nov-2025,EQ,"1,124.90","1,124.90","1,075.10","1,095.40","1,109.90","1,103.60","1,096.02","1,314.30","936.25",4463966,"4,89,25,99,537.60",126995
11-Nov-2025,EQ,"1,103.30","1,109.10","1,081.90","1,098.00","1,096.50","1,095.40","1,091.27","1,314.30","936.25",1779188,"1,94,15,78,541.10",72826
10-Nov-2025,EQ,"1,141.30","1,141.30","1,096.40","1,135.30","1,099.80","1,098.00","1,110.92","1,314.30","936.25",1933973,"2,14,84,86,490.70",56577
07-Nov-2025,EQ,"1,126.00","1,141.50","1,120.10","1,125.40","1,136.10","1,135.30","1,128.37","1,314.30","936.25",1796900,"2,02,75,69,103.30",52265
06-Nov-2025,EQ,"1,119.10","1,146.90","1,118.50","1,138.40","1,128.80","1,125.40","1,129.15","1,314.30","936.25",2545462,"2,87,42,20,015.80",75610
04-Nov-2025,EQ,"1,149.10","1,154.20","1,132.50","1,145.90","1,139.50","1,138.40","1,142.93","1,314.30","936.25",2176888,"2,48,80,40,177.80",49070
03-Nov-2025,EQ,"1,146.70","1,154.30","1,128.90","1,147.80","1,152.00","1,145.90","1,142.08","1,314.30","936.25",1669607,"1,90,68,16,564.30",49947
31-Oct-2025,EQ,"1,167.80","1,172.50","1,143.70","1,178.50","1,149.00","1,147.80","1,155.11","1,314.30","936.25",4276918,"4,94,03,05,533.10",63227
30-Oct-2025,EQ,"1,186.50","1,189.00","1,172.30","1,189.50","1,176.00","1,178.50","1,176.79","1,314.30","936.25",1187989,"1,39,80,11,034.40",43777
29-Oct-2025,EQ,"1,185.00","1,194.40","1,181.70","1,179.70","1,190.40","1,189.50","1,188.58","1,314.30","936.25",1516489,"1,80,24,67,254.90",42728
28-Oct-2025,EQ,"1,186.30","1,192.60","1,172.10","1,186.40","1,187.90","1,179.70","1,180.17","1,314.30","936.25",1810857,"2,13,71,17,592.40",61211
27-Oct-2025,EQ,"1,180.00","1,188.40","1,175.50","1,184.10","1,187.00","1,186.40","1,182.82","1,314.30","936.25",979181,"1,15,81,98,230.10",41926
24-Oct-2025,EQ,"1,213.70","1,213.70","1,181.50","1,211.00","1,183.70","1,184.10","1,190.67","1,314.30","888.90",858989,"1,02,27,75,027.60",35718
23-Oct-2025,EQ,"1,200.00","1,221.90","1,197.00","1,204.00","1,210.10","1,211.00","1,213.25","1,314.30","888.90",2981438,"3,61,72,41,373.50",117097
21-Oct-2025,EQ,"1,214.90","1,217.80","1,201.00","1,209.60","1,204.10","1,204.00","1,210.33","1,314.30","888.90",131329,"15,89,52,034.80",6915
20-Oct-2025,EQ,"1,211.90","1,217.60","1,203.00","1,202.70","1,208.60","1,209.60","1,209.31","1,314.30","888.90",2133962,"2,58,06,18,863.10",78989
17-Oct-2025,EQ,"1,188.00","1,212.80","1,178.70","1,175.30","1,201.00","1,202.70","1,195.03","1,314.30","888.90",5239734,"6,26,16,50,710.00",105852
