DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
13-Jun-2025,EQ,"521.00","539.30","516.15","531.00","537.00","536.35","531.27","798.95","401.00",500199,"26,57,40,214.35",23334
12-Jun-2025,EQ,"528.00","563.55","526.00","526.65","528.80","531.00","544.53","798.95","401.00",3168513,"1,72,53,65,910.05",81702
11-Jun-2025,EQ,"534.20","534.20","522.10","531.25","524.00","526.65","527.29","798.95","401.00",228276,"12,03,68,548.05",9030
10-Jun-2025,EQ,"536.90","539.25","530.00","535.05","531.70","531.25","533.00","798.95","401.00",175178,"9,33,69,602.80",6996
09-Jun-2025,EQ,"529.95","539.00","529.45","529.40","534.05","535.05","533.22","798.95","401.00",281689,"15,02,02,076.15",10320
06-Jun-2025,EQ,"537.90","537.90","528.40","533.95","528.50","529.40","531.39","798.95","401.00",210106,"11,16,47,268.40",8452
05-Jun-2025,EQ,"535.00","542.25","530.90","534.45","535.00","533.95","536.77","798.95","401.00",402985,"21,63,10,508.20",17164
04-Jun-2025,EQ,"529.00","539.00","528.40","528.50","534.00","534.45","534.12","798.95","401.00",342078,"18,27,12,002.75",17571
03-Jun-2025,EQ,"537.25","538.20","525.00","534.65","528.35","528.50","531.79","798.95","401.00",481831,"25,62,31,223.95",23026
02-Jun-2025,EQ,"540.00","545.00","530.80","535.20","535.00","534.65","536.97","798.95","401.00",919156,"49,35,55,408.65",32932
30-May-2025,EQ,"501.30","548.40","499.30","499.10","535.00","535.20","535.62","798.95","401.00",6343456,"3,39,76,98,535.60",119515
29-May-2025,EQ,"508.10","518.00","492.00","504.45","500.00","499.10","503.33","798.95","401.00",1331801,"67,03,41,798.90",38300
28-May-2025,EQ,"502.05","511.00","493.25","497.80","505.80","504.45","502.27","798.95","401.00",1064628,"53,47,33,949.75",30536
27-May-2025,EQ,"485.00","504.95","479.00","479.20","499.85","497.80","494.68","798.95","401.00",1855722,"91,79,96,494.65",53388
26-May-2025,EQ,"480.50","489.80","474.15","476.40","481.00","479.20","481.83","798.95","401.00",345071,"16,62,66,861.80",15658
23-May-2025,EQ,"474.80","478.00","466.70","472.45","476.00","476.40","473.79","798.95","401.00",147150,"6,97,17,828.40",5689
22-May-2025,EQ,"470.00","476.20","468.20","471.65","471.45","472.45","472.57","798.95","401.00",99440,"4,69,92,059.50",5485
21-May-2025,EQ,"475.50","478.75","467.30","473.10","472.30","471.65","471.68","798.95","401.00",186153,"8,78,05,210.45",13334
20-May-2025,EQ,"486.50","488.20","471.15","482.30","474.00","473.10","479.51","798.95","401.00",158273,"7,58,93,044.45",8372
19-May-2025,EQ,"482.50","489.45","477.10","478.55","481.00","482.30","483.16","798.95","401.00",386511,"18,67,48,555.10",18453
16-May-2025,EQ,"483.95","484.45","474.00","480.85","479.00","478.55","478.34","798.95","401.00",314618,"15,04,95,883.70",11746
15-May-2025,EQ,"471.00","482.95","469.60","470.15","480.00","480.85","476.10","798.95","401.00",438186,"20,86,19,562.05",18068
14-May-2025,EQ,"465.00","474.80","461.25","461.10","469.10","470.15","469.40","798.95","401.00",319729,"15,00,80,523.10",14821
13-May-2025,EQ,"467.40","471.55","457.10","463.50","462.00","461.10","464.04","798.95","401.00",242246,"11,24,12,826.35",14244
12-May-2025,EQ,"463.00","467.55","450.55","440.45","463.25","463.50","459.48","798.95","401.00",410752,"18,87,31,063.75",16947
09-May-2025,EQ,"436.00","446.00","436.00","449.55","441.35","440.45","441.15","798.95","401.00",181028,"7,98,60,127.70",9985
08-May-2025,EQ,"462.00","462.40","447.00","457.40","447.00","449.55","456.00","798.95","401.00",158038,"7,20,65,906.50",11353
07-May-2025,EQ,"440.00","464.50","433.55","440.80","462.65","457.40","450.62","798.95","401.00",336741,"15,17,41,253.65",16707
06-May-2025,EQ,"462.30","462.30","439.00","458.30","440.00","440.80","445.98","798.95","401.00",186389,"8,31,25,076.15",10309
05-May-2025,EQ,"450.95","459.85","447.85","450.15","459.05","458.30","454.33","798.95","401.00",205703,"9,34,56,671.35",10608
02-May-2025,EQ,"444.00","452.75","440.75","445.45","448.30","450.15","448.75","798.95","401.00",246891,"11,07,93,325.25",14583
30-Apr-2025,EQ,"458.75","460.65","443.00","462.75","443.20","445.45","449.14","798.95","401.00",289358,"12,99,63,554.60",12080
29-Apr-2025,EQ,"467.35","468.00","459.10","463.45","459.30","462.75","463.23","798.95","401.00",145105,"6,72,17,483.70",7894
28-Apr-2025,EQ,"451.00","464.90","448.50","454.55","464.90","463.45","459.66","798.95","401.00",228323,"10,49,50,077.50",11494
25-Apr-2025,EQ,"475.00","475.00","447.20","470.80","455.00","454.55","456.86","798.95","401.00",460714,"21,04,79,794.90",23512
24-Apr-2025,EQ,"478.25","486.70","468.20","474.60","469.60","470.80","477.10","798.95","401.00",786142,"37,50,67,685.45",28955
23-Apr-2025,EQ,"461.00","479.80","460.45","459.55","476.00","474.60","471.68","798.95","401.00",716935,"33,81,66,977.70",27443
22-Apr-2025,EQ,"454.80","467.30","450.50","454.80","458.95","459.55","460.70","798.95","401.00",502222,"23,13,75,868.85",22514
21-Apr-2025,EQ,"442.20","462.70","437.00","440.15","454.25","454.80","451.19","798.95","401.00",1479011,"66,73,13,822.70",44083
17-Apr-2025,EQ,"444.00","449.40","435.10","441.10","440.20","440.15","440.98","798.95","401.00",939809,"41,44,35,663.55",24853
16-Apr-2025,EQ,"450.00","456.20","439.50","450.95","439.50","441.10","446.22","798.95","401.00",510622,"22,78,52,075.35",19640
15-Apr-2025,EQ,"428.00","458.00","424.00","422.15","451.00","450.95","442.19","798.95","401.00",3306714,"1,46,21,92,139.75",70311
11-Apr-2025,EQ,"421.00","431.10","402.30","402.20","421.20","422.15","416.27","798.95","401.00",2106845,"87,70,08,084.75",35397
